,Sentence #,Word,POS,Tag
91,Sentence: 0,Меню,NOUN,B-Food
92,Sentence: 0,достаточно,ADV,O
93,Sentence: 0,разнообразное,ADJ,O
94,Sentence: 0,и,CCONJ,O
95,Sentence: 0,весьма,ADV,O
96,Sentence: 0,вкусное,ADJ,O
97,Sentence: 0,",",PUNCT,O
98,Sentence: 0,мне,PRON,O
99,Sentence: 0,и,CCONJ,O
100,Sentence: 0,моим,DET,O
101,Sentence: 0,друзьям,NOUN,O
102,Sentence: 0,понравилось,VERB,O
103,Sentence: 0,всё,PRON,O
104,Sentence: 0,что,PRON,O
105,Sentence: 0,нам,PRON,O
106,Sentence: 0,принесли,VERB,O
107,Sentence: 0,",",PUNCT,O
108,Sentence: 0,а,CCONJ,O
109,Sentence: 0,принесли,VERB,O
110,Sentence: 0,нам,PRON,O
111,Sentence: 0,немало,ADV,O
112,Sentence: 0,.,PUNCT,O
113,Sentence: 0,Обслуживание,NOUN,B-Service
114,Sentence: 0,может,VERB,O
115,Sentence: 0,и,PART,O
116,Sentence: 0,не,PART,O
117,Sentence: 0,самое,ADJ,O
118,Sentence: 0,лучьшее,ADJ,O
119,Sentence: 0,в,ADP,O
120,Sentence: 0,городе,NOUN,O
121,Sentence: 0,",",PUNCT,O
122,Sentence: 0,но,CCONJ,O
123,Sentence: 0,официанты,NOUN,B-Service
124,Sentence: 0,делали,VERB,O
125,Sentence: 0,всё,PRON,O
126,Sentence: 0,что,PRON,O
127,Sentence: 0,нужно,ADJ,O
128,Sentence: 0,.,PUNCT,O
129,Sentence: 0,Должен,ADJ,O
130,Sentence: 0,сказать,VERB,O
131,Sentence: 0,что,SCONJ,O
132,Sentence: 0,ждать,VERB,O
133,Sentence: 0,нам,PRON,O
134,Sentence: 0,всёравно,ADV,O
135,Sentence: 0,пришлось,VERB,O
136,Sentence: 0,",",PUNCT,O
137,Sentence: 0,не,PART,O
138,Sentence: 0,очень,ADV,O
139,Sentence: 0,долго,ADV,O
140,Sentence: 0,конечно,ADV,O
141,Sentence: 0,",",PUNCT,O
142,Sentence: 0,но,CCONJ,O
143,Sentence: 0,всё-же,ADV,O
144,Sentence: 0,.,PUNCT,O
145,Sentence: 0,Интерьер,NOUN,B-Interior
146,Sentence: 0,хороший,ADJ,O
147,Sentence: 0,",",PUNCT,O
148,Sentence: 0,удобные,ADJ,O
149,Sentence: 0,диваны,NOUN,B-Interior
150,Sentence: 0,.,PUNCT,O
151,Sentence: 0,Очень,ADV,O
152,Sentence: 0,хорошая,ADJ,O
153,Sentence: 0,музыкальная,ADJ,B-Interior
154,Sentence: 0,программа,NOUN,I-Interior
155,Sentence: 0,и,CCONJ,O
156,Sentence: 0,весёлый,ADJ,O
157,Sentence: 0,ведущий,NOUN,B-Interior
158,Sentence: 0,.,PUNCT,O
159,Sentence: 0,В,ADP,O
160,Sentence: 0,общем,ADJ,O
161,Sentence: 0,я,PRON,O
162,Sentence: 0,остался,VERB,O
163,Sentence: 0,доволен,ADJ,O
164,Sentence: 0,своим,DET,O
165,Sentence: 0,выбором,NOUN,O
166,Sentence: 0,",",PUNCT,O
167,Sentence: 0,и,CCONJ,O
168,Sentence: 0,тем,PRON,O
169,Sentence: 0,как,SCONJ,O
170,Sentence: 0,мы,PRON,O
171,Sentence: 0,провели,VERB,O
172,Sentence: 0,вечер,NOUN,O
173,Sentence: 0,",",PUNCT,O
174,Sentence: 0,хороший,ADJ,O
175,Sentence: 0,ресторан,NOUN,B-Whole
176,Sentence: 0,",",PUNCT,O
177,Sentence: 0,уютный,ADJ,O
178,Sentence: 0,и,CCONJ,O
179,Sentence: 0,кухня,NOUN,B-Food
180,Sentence: 0,хорошая,ADJ,O
181,Sentence: 0,.,PUNCT,O
182,Sentence: 0,Руководству,NOUN,B-Whole
183,Sentence: 0,и,CCONJ,O
184,Sentence: 0,персоналу,NOUN,B-Service
185,Sentence: 0,СПАСИБО,NOUN,O
186,Sentence: 0,.,PUNCT,O
187,Sentence: 1,Отмечали,VERB,O
188,Sentence: 1,в,ADP,O
189,Sentence: 1,этом,DET,O
190,Sentence: 1,ресторане,NOUN,B-Whole
191,Sentence: 1,день,NOUN,O
192,Sentence: 1,рождение,NOUN,O
193,Sentence: 1,на,ADP,O
194,Sentence: 1,первом,ADJ,B-Interior
195,Sentence: 1,этаже,NOUN,I-Interior
196,Sentence: 1,в,ADP,O
197,Sentence: 1,субботу,NOUN,O
198,Sentence: 1,вечером,NOUN,O
199,Sentence: 1,.,PUNCT,O
200,Sentence: 1,Хочу,VERB,O
201,Sentence: 1,выразить,VERB,O
202,Sentence: 1,большую,ADJ,O
203,Sentence: 1,благодарность,NOUN,O
204,Sentence: 1,прежде,ADP,O
205,Sentence: 1,всего,PRON,O
206,Sentence: 1,руководству,NOUN,B-Whole
207,Sentence: 1,ресторана,NOUN,I-Whole
208,Sentence: 1,",",PUNCT,O
209,Sentence: 1,обслуживающему,VERB,B-Service
210,Sentence: 1,персоналу,NOUN,I-Service
211,Sentence: 1,и,CCONJ,O
212,Sentence: 1,конечно,ADV,O
213,Sentence: 1,же,PART,O
214,Sentence: 1,тем,DET,O
215,Sentence: 1,сотрудникам,NOUN,B-Service
216,Sentence: 1,",",PUNCT,O
217,Sentence: 1,которые,PRON,O
218,Sentence: 1,готовят,VERB,O
219,Sentence: 1,посетителям,NOUN,O
220,Sentence: 1,заведения,NOUN,O
221,Sentence: 1,столь,ADV,O
222,Sentence: 1,вкусные,ADJ,O
223,Sentence: 1,блюда,NOUN,B-Food
224,Sentence: 1,.,PUNCT,O
225,Sentence: 1,Понравилось,VERB,O
226,Sentence: 1,абсолютно,ADV,O
227,Sentence: 1,все,PRON,O
228,Sentence: 1,.,PUNCT,O
229,Sentence: 1,Конечно,ADV,O
230,Sentence: 1,же,PART,O
231,Sentence: 1,впечатляет,VERB,O
232,Sentence: 1,интерьер,NOUN,B-Interior
233,Sentence: 1,:,PUNCT,O
234,Sentence: 1,уютно,ADJ,O
235,Sentence: 1,и,CCONJ,O
236,Sentence: 1,красиво,ADJ,O
237,Sentence: 1,.,PUNCT,O
238,Sentence: 1,Стол,NOUN,B-Food
239,Sentence: 1,был,AUX,O
240,Sentence: 1,шикарный,ADJ,O
241,Sentence: 1,.,PUNCT,O
242,Sentence: 1,Нас,PRON,O
243,Sentence: 1,обслуживал,VERB,B-Service
244,Sentence: 1,официант,NOUN,B-Service
245,Sentence: 1,Бахрам,PROPN,O
246,Sentence: 1,",",PUNCT,O
247,Sentence: 1,спасибо,NOUN,O
248,Sentence: 1,ему,PRON,O
249,Sentence: 1,.,PUNCT,O
250,Sentence: 1,Хочу,VERB,O
251,Sentence: 1,отметить,VERB,O
252,Sentence: 1,",",PUNCT,O
253,Sentence: 1,что,SCONJ,O
254,Sentence: 1,для,ADP,O
255,Sentence: 1,ресторана,NOUN,B-Whole
256,Sentence: 1,такого,DET,O
257,Sentence: 1,уровня,NOUN,O
258,Sentence: 1,цены,NOUN,B-Price
259,Sentence: 1,не,PART,O
260,Sentence: 1,высокие,ADJ,O
261,Sentence: 1,.,PUNCT,O
262,Sentence: 2,Хочу,VERB,O
263,Sentence: 2,поделиться,VERB,O
264,Sentence: 2,своим,DET,O
265,Sentence: 2,впечатлением,NOUN,O
266,Sentence: 2,от,ADP,O
267,Sentence: 2,посещения,NOUN,O
268,Sentence: 2,ресторана,NOUN,B-Whole
269,Sentence: 2,"""",PUNCT,I-Whole
270,Sentence: 2,Крапива,NOUN,I-Whole
271,Sentence: 2,"""",PUNCT,I-Whole
272,Sentence: 2,.,PUNCT,O
273,Sentence: 2,Отмечали,VERB,O
274,Sentence: 2,серебряную,ADJ,O
275,Sentence: 2,свадьбу,NOUN,O
276,Sentence: 2,27.08.2010,NUM,O
277,Sentence: 2,.,PUNCT,O
278,Sentence: 2,Уже,ADV,O
279,Sentence: 2,при,ADP,O
280,Sentence: 2,первой,ADJ,O
281,Sentence: 2,встрече,NOUN,O
282,Sentence: 2,с,ADP,O
283,Sentence: 2,рестораном,NOUN,B-Whole
284,Sentence: 2,(,PUNCT,O
285,Sentence: 2,при,ADP,O
286,Sentence: 2,заказе,NOUN,O
287,Sentence: 2,),PUNCT,O
288,Sentence: 2,все,PRON,O
289,Sentence: 2,понравилось,VERB,O
290,Sentence: 2,.,PUNCT,O
291,Sentence: 2,Хороший,ADJ,O
292,Sentence: 2,интерьер,NOUN,B-Interior
293,Sentence: 2,",",PUNCT,O
294,Sentence: 2,приятный,ADJ,O
295,Sentence: 2,",",PUNCT,O
296,Sentence: 2,воспитанный,VERB,O
297,Sentence: 2,администратор,NOUN,B-Service
298,Sentence: 2,Светлана,PROPN,O
299,Sentence: 2,.,PUNCT,O
300,Sentence: 2,Очень,ADV,O
301,Sentence: 2,помогала,VERB,O
302,Sentence: 2,при,ADP,O
303,Sentence: 2,выборе,NOUN,O
304,Sentence: 2,меню,NOUN,B-Food
305,Sentence: 2,.,PUNCT,O
306,Sentence: 2,При,ADP,O
307,Sentence: 2,обслуживании,NOUN,B-Service
308,Sentence: 2,банкета,NOUN,O
309,Sentence: 2,официанты,NOUN,B-Service
310,Sentence: 2,внимательно,ADV,O
311,Sentence: 2,смотрели,VERB,B-Service
312,Sentence: 2,за,ADP,I-Service
313,Sentence: 2,столом,NOUN,I-Service
314,Sentence: 2,.,PUNCT,O
315,Sentence: 2,чтобы,SCONJ,O
316,Sentence: 2,не,PART,O
317,Sentence: 2,было,VERB,O
318,Sentence: 2,пустых,ADJ,O
319,Sentence: 2,тарелок,NOUN,O
320,Sentence: 2,",",PUNCT,O
321,Sentence: 2,при,ADP,O
322,Sentence: 2,этом,PRON,O
323,Sentence: 2,очень,ADV,O
324,Sentence: 2,не,PART,O
325,Sentence: 2,навязчиво,ADJ,O
326,Sentence: 2,.,PUNCT,O
327,Sentence: 2,Гости,NOUN,O
328,Sentence: 2,тоже,PART,O
329,Sentence: 2,остались,VERB,O
330,Sentence: 2,очень,ADV,O
331,Sentence: 2,довольны,ADJ,O
332,Sentence: 2,.,PUNCT,O
333,Sentence: 2,За,ADP,O
334,Sentence: 2,барной,ADJ,O
335,Sentence: 2,стойкой,ADJ,O
336,Sentence: 2,помогал,VERB,O
337,Sentence: 2,с,ADP,O
338,Sentence: 2,музыкой,NOUN,O
339,Sentence: 2,молодой,ADJ,B-Service
340,Sentence: 2,человек,NOUN,I-Service
341,Sentence: 2,",",PUNCT,O
342,Sentence: 2,к,ADP,O
343,Sentence: 2,сожалению,NOUN,O
344,Sentence: 2,не,PART,O
345,Sentence: 2,знаю,VERB,O
346,Sentence: 2,всех,DET,O
347,Sentence: 2,имен,NOUN,O
348,Sentence: 2,.,PUNCT,O
349,Sentence: 2,Очень,ADV,O
350,Sentence: 2,советую,VERB,O
351,Sentence: 2,посетить,VERB,O
352,Sentence: 2,ресторан,NOUN,B-Whole
353,Sentence: 2,",",PUNCT,O
354,Sentence: 2,атмосфера,NOUN,B-Interior
355,Sentence: 2,домашняя,ADJ,O
356,Sentence: 2,.,PUNCT,O
357,Sentence: 2,Всем,PRON,O
358,Sentence: 2,огромное,ADJ,O
359,Sentence: 2,спасибо,NOUN,O
360,Sentence: 2,",",PUNCT,O
361,Sentence: 2,еще,ADV,O
362,Sentence: 2,не,PART,O
363,Sentence: 2,один,NUM,O
364,Sentence: 2,раз,NOUN,O
365,Sentence: 2,посетим,VERB,O
366,Sentence: 2,это,DET,O
367,Sentence: 2,приятное,ADJ,O
368,Sentence: 2,заведение,NOUN,B-Whole
369,Sentence: 2,и,CCONJ,O
370,Sentence: 2,будем,AUX,O
371,Sentence: 2,рекомендовать,VERB,O
372,Sentence: 2,своим,DET,O
373,Sentence: 2,друзьям,NOUN,O
374,Sentence: 2,.,PUNCT,O
375,Sentence: 2,Посещение,NOUN,O
376,Sentence: 2,"""",PUNCT,B-Whole
377,Sentence: 2,Крапивы,NOUN,I-Whole
378,Sentence: 2,"""",PUNCT,I-Whole
379,Sentence: 2,останется,VERB,O
380,Sentence: 2,на,ADP,O
381,Sentence: 2,всю,DET,O
382,Sentence: 2,жизнь,NOUN,O
383,Sentence: 2,!,PUNCT,O
384,Sentence: 2,!,PUNCT,O
385,Sentence: 2,!,PUNCT,O
386,Sentence: 3,Добрый,ADJ,O
387,Sentence: 3,день,NOUN,O
388,Sentence: 3,!,PUNCT,O
389,Sentence: 3,Были,AUX,O
390,Sentence: 3,вчера,ADV,O
391,Sentence: 3,с,ADP,O
392,Sentence: 3,друзьями,NOUN,O
393,Sentence: 3,в,ADP,O
394,Sentence: 3,этом,DET,O
395,Sentence: 3,кафе,NOUN,B-Whole
396,Sentence: 3,!,PUNCT,O
397,Sentence: 3,Очень,ADV,O
398,Sentence: 3,понравилось,VERB,O
399,Sentence: 3,!,PUNCT,O
400,Sentence: 3,Огромное,ADJ,O
401,Sentence: 3,спасибо,NOUN,O
402,Sentence: 3,поварам,NOUN,B-Service
403,Sentence: 3,",",PUNCT,O
404,Sentence: 3,очень,ADV,O
405,Sentence: 3,вкусные,ADJ,O
406,Sentence: 3,блюда,NOUN,B-Food
407,Sentence: 3,!,PUNCT,O
408,Sentence: 3,!,PUNCT,O
409,Sentence: 3,!,PUNCT,O
410,Sentence: 3,!,PUNCT,O
411,Sentence: 3,!,PUNCT,O
412,Sentence: 3,Заказывали,VERB,O
413,Sentence: 3,бивштексы,NOUN,B-Food
414,Sentence: 3,",",PUNCT,O
415,Sentence: 3,нет,VERB,O
416,Sentence: 3,слов,NOUN,O
417,Sentence: 3,как,ADV,O
418,Sentence: 3,вкусно,ADV,O
419,Sentence: 3,),PUNCT,O
420,Sentence: 3,),PUNCT,O
421,Sentence: 3,),PUNCT,O
422,Sentence: 3,Готовят,VERB,O
423,Sentence: 3,очень,ADV,O
424,Sentence: 3,быстро,ADV,O
425,Sentence: 3,и,CCONJ,O
426,Sentence: 3,главное,NOUN,O
427,Sentence: 3,качественно,ADV,O
428,Sentence: 3,",",PUNCT,O
429,Sentence: 3,сразу,ADV,O
430,Sentence: 3,чувствуется,VERB,O
431,Sentence: 3,",",PUNCT,O
432,Sentence: 3,что,SCONJ,O
433,Sentence: 3,там,ADV,O
434,Sentence: 3,работают,VERB,O
435,Sentence: 3,мастера,NOUN,O
436,Sentence: 3,своего,DET,O
437,Sentence: 3,дела,NOUN,O
438,Sentence: 3,!,PUNCT,O
439,Sentence: 3,Спасибо,NOUN,O
440,Sentence: 3,огромное,ADJ,O
441,Sentence: 3,за,ADP,O
442,Sentence: 3,хорошее,ADJ,O
443,Sentence: 3,обслуживание,NOUN,B-Service
444,Sentence: 3,",",PUNCT,O
445,Sentence: 3,приятную,ADJ,O
446,Sentence: 3,атмосферу,NOUN,B-Interior
447,Sentence: 3,и,CCONJ,O
448,Sentence: 3,гостеприимных,ADJ,O
449,Sentence: 3,официантов,NOUN,B-Service
450,Sentence: 3,!,PUNCT,O
451,Sentence: 3,Надеемся,VERB,O
452,Sentence: 3,еще,ADV,O
453,Sentence: 3,не,PART,O
454,Sentence: 3,раз,NOUN,O
455,Sentence: 3,посетить,VERB,O
456,Sentence: 3,это,DET,O
457,Sentence: 3,замечательное,ADJ,O
458,Sentence: 3,",",PUNCT,O
459,Sentence: 3,уютное,ADJ,O
460,Sentence: 3,место,NOUN,B-Whole
461,Sentence: 3,с,ADP,O
462,Sentence: 3,великолепной,ADJ,O
463,Sentence: 3,кухней,NOUN,B-Food
464,Sentence: 3,и,CCONJ,O
465,Sentence: 3,доброжелательным,ADJ,O
466,Sentence: 3,персоналом,NOUN,B-Service
467,Sentence: 3,.,PUNCT,O
468,Sentence: 4,Отметили,VERB,O
469,Sentence: 4,с,ADP,O
470,Sentence: 4,мужем,NOUN,O
471,Sentence: 4,годовщину,NOUN,O
472,Sentence: 4,свадьбы,NOUN,O
473,Sentence: 4,6,NUM,O
474,Sentence: 4,ноября,NOUN,O
475,Sentence: 4,в,ADP,O
476,Sentence: 4,этом,DET,O
477,Sentence: 4,заведении,NOUN,B-Whole
478,Sentence: 4,.,PUNCT,O
479,Sentence: 4,в,ADP,O
480,Sentence: 4,целом,NOUN,O
481,Sentence: 4,остались,VERB,O
482,Sentence: 4,довольны,ADJ,O
483,Sentence: 4,",",PUNCT,O
484,Sentence: 4,особенно,ADV,O
485,Sentence: 4,сервисом,NOUN,B-Service
486,Sentence: 4,.,PUNCT,O
487,Sentence: 4,Встретила,VERB,B-Service
488,Sentence: 4,нас,PRON,O
489,Sentence: 4,прямо,ADV,O
490,Sentence: 4,у,ADP,O
491,Sentence: 4,входа,NOUN,O
492,Sentence: 4,девушка,NOUN,B-Service
493,Sentence: 4,",",PUNCT,O
494,Sentence: 4,проводила,VERB,O
495,Sentence: 4,до,ADP,O
496,Sentence: 4,нашего,DET,O
497,Sentence: 4,столика,NOUN,O
498,Sentence: 4,",",PUNCT,O
499,Sentence: 4,весь,DET,O
500,Sentence: 4,персонал,NOUN,B-Service
501,Sentence: 4,нам,PRON,O
502,Sentence: 4,улыбался,VERB,O
503,Sentence: 4,и,CCONJ,O
504,Sentence: 4,здоровался,VERB,O
505,Sentence: 4,.,PUNCT,O
506,Sentence: 4,для,ADP,O
507,Sentence: 4,цветов,NOUN,O
508,Sentence: 4,наш,DET,O
509,Sentence: 4,официант,NOUN,B-Service
510,Sentence: 4,Сергей,PROPN,O
511,Sentence: 4,сразу,ADV,O
512,Sentence: 4,принес,VERB,O
513,Sentence: 4,вазу,NOUN,O
514,Sentence: 4,.,PUNCT,O
515,Sentence: 4,Что,PRON,O
516,Sentence: 4,касается,VERB,O
517,Sentence: 4,меня,PRON,O
518,Sentence: 4,",",PUNCT,O
519,Sentence: 4,не,PART,O
520,Sentence: 4,могу,VERB,O
521,Sentence: 4,сказать,VERB,O
522,Sentence: 4,что,SCONJ,O
523,Sentence: 4,оно,PRON,O
524,Sentence: 4,слишком,ADV,O
525,Sentence: 4,разнообразное,ADJ,O
526,Sentence: 4,.,PUNCT,O
527,Sentence: 4,Мы,PRON,O
528,Sentence: 4,заказали,VERB,O
529,Sentence: 4,утку,NOUN,B-Food
530,Sentence: 4,по-пекински,NOUN,I-Food
531,Sentence: 4,",",PUNCT,O
532,Sentence: 4,2,NUM,O
533,Sentence: 4,салата,NOUN,B-Food
534,Sentence: 4,",",PUNCT,O
535,Sentence: 4,свинину,NOUN,B-Food
536,Sentence: 4,в,ADP,I-Food
537,Sentence: 4,кисло-сладком,ADJ,I-Food
538,Sentence: 4,соусе,NOUN,I-Food
539,Sentence: 4,",",PUNCT,O
540,Sentence: 4,еще,ADV,O
541,Sentence: 4,какую,DET,O
542,Sentence: 4,то,DET,O
543,Sentence: 4,свинину,NOUN,B-Food
544,Sentence: 4,",",PUNCT,O
545,Sentence: 4,кальян,NOUN,B-Food
546,Sentence: 4,",",PUNCT,O
547,Sentence: 4,бутылку,NOUN,O
548,Sentence: 4,вина,NOUN,B-Food
549,Sentence: 4,и,CCONJ,O
550,Sentence: 4,один,NUM,O
551,Sentence: 4,десерт,NOUN,B-Food
552,Sentence: 4,и,CCONJ,O
553,Sentence: 4,вышло,VERB,O
554,Sentence: 4,нам,PRON,O
555,Sentence: 4,все,DET,O
556,Sentence: 4,это,PRON,O
557,Sentence: 4,на,ADP,O
558,Sentence: 4,5500,NUM,O
559,Sentence: 4,.,PUNCT,O
560,Sentence: 4,Утка,NOUN,B-Food
561,Sentence: 4,оказалась,VERB,O
562,Sentence: 4,очень,ADV,O
563,Sentence: 4,маленькой,ADJ,O
564,Sentence: 4,",",PUNCT,O
565,Sentence: 4,хотя,SCONJ,O
566,Sentence: 4,нам,PRON,O
567,Sentence: 4,сказали,VERB,O
568,Sentence: 4,",",PUNCT,O
569,Sentence: 4,что,SCONJ,O
570,Sentence: 4,4,NUM,O
571,Sentence: 4,человека,NOUN,O
572,Sentence: 4,просто,PART,O
573,Sentence: 4,объедятся,VERB,B-Food
574,Sentence: 4,и,CCONJ,O
575,Sentence: 4,упадут=),VERB,O
576,Sentence: 4,Но,CCONJ,O
577,Sentence: 4,впринципе,ADV,O
578,Sentence: 4,мы,PRON,O
579,Sentence: 4,наелись,VERB,O
580,Sentence: 4,вдвоем,ADV,O
581,Sentence: 4,и,CCONJ,O
582,Sentence: 4,достатолчно,ADV,O
583,Sentence: 4,вкусно,ADJ,O
584,Sentence: 4,.,PUNCT,O
585,Sentence: 4,Свинина,NOUN,B-Food
586,Sentence: 4,мне,PRON,O
587,Sentence: 4,не,PART,O
588,Sentence: 4,понравилась,VERB,O
589,Sentence: 4,.,PUNCT,O
590,Sentence: 4,Раньше,ADV,O
591,Sentence: 4,в,ADP,O
592,Sentence: 4,других,ADJ,O
593,Sentence: 4,ресторанах,NOUN,B-Whole
594,Sentence: 4,я,PRON,O
595,Sentence: 4,ела,VERB,O
596,Sentence: 4,намного,ADV,O
597,Sentence: 4,вкуснее,ADV,O
598,Sentence: 4,.,PUNCT,O
599,Sentence: 4,На,ADP,O
600,Sentence: 4,мой,DET,O
601,Sentence: 4,взгляд,NOUN,O
602,Sentence: 4,ресторан,NOUN,B-Whole
603,Sentence: 4,не,PART,O
604,Sentence: 4,из,ADP,O
605,Sentence: 4,дешевых,ADJ,O
606,Sentence: 4,",",PUNCT,O
607,Sentence: 4,цены,NOUN,B-Price
608,Sentence: 4,как,SCONJ,O
609,Sentence: 4,в,ADP,O
610,Sentence: 4,европейском,ADJ,O
611,Sentence: 4,меню,NOUN,B-Food
612,Sentence: 4,и,CCONJ,O
613,Sentence: 4,порции,NOUN,B-Food
614,Sentence: 4,такие,DET,O
615,Sentence: 4,же,PART,O
616,Sentence: 4,",",PUNCT,O
617,Sentence: 4,как,SCONJ,O
618,Sentence: 4,европейские,ADJ,O
619,Sentence: 4,.,PUNCT,O
620,Sentence: 4,Хоть,ADV,O
621,Sentence: 4,осталось,VERB,O
622,Sentence: 4,неплохое,ADJ,O
623,Sentence: 4,впечатление,NOUN,B-Whole
624,Sentence: 4,",",PUNCT,O
625,Sentence: 4,но,CCONJ,O
626,Sentence: 4,снова,ADV,O
627,Sentence: 4,туда,ADV,O
628,Sentence: 4,не,PART,O
629,Sentence: 4,пойдем,VERB,O
630,Sentence: 4,",",PUNCT,O
631,Sentence: 4,восторга,NOUN,O
632,Sentence: 4,не,PART,O
633,Sentence: 4,возникло,VERB,O
634,Sentence: 4,",",PUNCT,O
635,Sentence: 4,несмотря,ADV,O
636,Sentence: 4,на,ADP,O
637,Sentence: 4,отличное,ADJ,O
638,Sentence: 4,обслуживание,NOUN,B-Service
639,Sentence: 4,.,PUNCT,O
640,Sentence: 4,Ожидала,VERB,O
641,Sentence: 4,более,ADV,O
642,Sentence: 4,вкусной,ADJ,O
643,Sentence: 4,еды,NOUN,B-Food
644,Sentence: 4,.,PUNCT,O
645,Sentence: 4,.,PUNCT,O
646,Sentence: 4,.,PUNCT,O
647,Sentence: 5,Впервые,ADV,O
648,Sentence: 5,побывала,VERB,O
649,Sentence: 5,в,ADP,O
650,Sentence: 5,этом,DET,O
651,Sentence: 5,пабе,NOUN,B-Whole
652,Sentence: 5,совсем,ADV,O
653,Sentence: 5,недавно,ADV,O
654,Sentence: 5,и,CCONJ,O
655,Sentence: 5,могу,VERB,O
656,Sentence: 5,сказать,VERB,O
657,Sentence: 5,",",PUNCT,O
658,Sentence: 5,что,SCONJ,O
659,Sentence: 5,это,PRON,O
660,Sentence: 5,весьма,ADV,O
661,Sentence: 5,неплохое,ADJ,O
662,Sentence: 5,место,NOUN,B-Whole
663,Sentence: 5,!,PUNCT,O
664,Sentence: 5,Очень,ADV,O
665,Sentence: 5,понравился,VERB,O
666,Sentence: 5,интерьер,NOUN,B-Interior
667,Sentence: 5,-,PUNCT,O
668,Sentence: 5,чисто,ADV,O
669,Sentence: 5,пабовский,ADJ,O
670,Sentence: 5,",",PUNCT,O
671,Sentence: 5,но,CCONJ,O
672,Sentence: 5,при,ADP,O
673,Sentence: 5,этом,PRON,O
674,Sentence: 5,ненавязчивый,ADJ,O
675,Sentence: 5,и,CCONJ,O
